"""KEY"""KEY:0TXTSH;"""SOCIEDAD"""0COMP_CODE:0COMP_CODE;"""CLASE DOCUMENTO VENTA"""0DOC_TYPE:0DOC_TYPE;"""CENTRO"""0PLANT:0PLANT;"""ORGANIZACION DE VENTA"""0SALES_ORG:0SALESORG;"""SOLICITANTE"""0SOLD_TO:0SOLD_TO;"""NOMBRE SOLICITANTE"""1TXTMD:0TXTMD;"""RUT SOLICITANTE"""RUT_SOLD_TO:0TAX_NUMB;"""DESTINATARIO DE MERCANCIA"""0SHIP_TO:0SHIP_TO;"""RUT DESTINATARIO DE MERCANCIA"""RUT_0SHIP_TO:0TAX_NUMB;"""DOCUMENTO VENTA"""0DOC_NUMBER:0DOC_NUMBER;"""POSICION DOC. VENTA"""0S_ORD_ITEM:0S_ORD_ITEM;"""FECHA DOCUMENTO PEDIDO"""0CALDAY:0CALDAY;"""MATERIAL"""0MATERIAL:0MATERIAL;"""DESCRIPCION MATERIAL"""DESCRIPTION:0TXTLG;"""ESPECIE MATERIAL"""ZMAT_SPEC:ZMAT_SPEC;"""ENTREGA"""0DELIV_NUMB:0DELIV_NUMB;"""FACTURA"""0BILL_NUM:0BILL_NUM;"""CENTRO DE BENEFICIO"""0PROFIT_CTR:0PROFIT_CTR;"""PEDIDO CLIENTE"""0PO_NUMBER:0PO_NUMBER;"""CLIENTE FACTURA"""CLIENTE_FACTURA:/BIC/OF_CHAR_000010_00;"""CANTIDAD PEDIDO"""CANTIDAD_PEDIDO:0QUANT_B;"""CANTIDAD ENTREGA"""CANTIDAD_ENTREGA:4ZV_SD11-0QUANT_B_0;"""CANTIDAD FACTURA"""CANTIDAD_FACTURA:4ZV_SD11-0QUANT_B_1;"""VALOR PEDIDO MD"""VALOR_PEDIDO_MD:0NET_VALUE;"""VALOR PEDIDO ME"""VALOR_PEDIDO_ME:0NET_VAL_S;"""VALOR NETRO FACTURA ME"""VALOR_NETRO_FACTURA_ME:4ZV_SD11-0NET_VAL_S_0;"""VALOR NETO FACTURA MD"""VALOR_NETO_FACTURA_MD:4ZV_SD11-0NETVAL_INV;"""PESO BRUTO PEDIDO"""PESO_BRUTO_PEDIDO:0GR_WT_KG;"""PESO NETO PEDIDO"""PESO_NETO_PEDIDO:0NT_WT_KG;"""PESO BRUTO ENTREGA"""PESO_BRUTO_ENTREGA:4ZV_SD11-0GR_WT_KG_0;"""PESO NETO ENTREGA"""PESO_NETO_ENTREGA:4ZV_SD11-0NT_WT_KG_0;"""PRECIO MD"""PRECIO_MD:0COST;"""PRECIO ME"""PRECIO_ME:0COST_VAL_S;"""TIPO DE CAMBIO"""TIPO_DE_CAMBIO:0EXCHG_RATE;"""DESTINATARIO DE FACTURA"""0BILLTOPRTY:0BILLTOPRTY;"""CANAL DE DISTRIBUCIÓN"""0DISTR_CHAN:0DISTR_CHAN;"""NOMBRE DEST. MERCANCIA """0SHIP_TO_NAME:0TXTMD;"""NOMBRE DEST. FACTURA"""0BILLTOPRTY_NAME:0TXTMD;"""VALOR UNITARIO"""VALOR_UNITARIO:FLOAT
0420001248000010;VS05;S106;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0420001248;000010;20240404;ALM_PL_NONP_HSJF;ALMENDRA PELON NON PAREIL;ALMENDRA;;;ALALAL2018;ALMENDRAPELONNONP;76100265-1;116509.000 ;0.0000000000000000E+00;0.0000000000000000E+00;15451580.00 ;15728.72 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;1.3300000000000000E+02
0420001247000020;VN01;S106;HN18;VN01;;SAN JOSE FARMS SPA;;77403750-0;77403750-0;0420001247;000020;20240315;PLANT_PALTA_PRTER;PLANTA PALTA PRODUCTO TERMINADO;;;;SFVRVRN010;PLANTAPALTAHASS;77403750-0;25.000 ;0.0000000000000000E+00;0.0000000000000000E+00;112500.00 ;118.56 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77403750-0;01;;SAN JOSE FARMS SPA;4.5000000000000000E+03
0420001247000010;VN01;S106;HN18;VN01;;SAN JOSE FARMS SPA;;77403750-0;77403750-0;0420001247;000010;20240315;PLANT_PALTA_PRTER;PLANTA PALTA PRODUCTO TERMINADO;;;;SFVRVRN010;PLANTAPALTAHASS;77403750-0;25.000 ;0.0000000000000000E+00;0.0000000000000000E+00;112500.00 ;118.56 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77403750-0;01;;SAN JOSE FARMS SPA;4.5000000000000000E+03
0420001246000010;VN01;S106;HN18;VN01;;AGRICOLA ALICURA SPA;;76524270-3;76524270-3;0420001246;000010;20240315;PLANT_PALTA_PRTER;PLANTA PALTA PRODUCTO TERMINADO;;;;SFVRVRN010;PLANT_PALTA_PRTER;76524270-3;1770.000 ;0.0000000000000000E+00;0.0000000000000000E+00;7434000.00 ;7575.97 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76524270-3;01;;AGRICOLA ALICURA SPA;4.2000000000000000E+03
0420001245000010;VN01;S106;HN18;VN01;;AGRICOLA ALICURA SPA;;76524270-3;76524270-3;0420001245;000010;20240315;PLANT_PALTA_PRTER;PLANTA PALTA PRODUCTO TERMINADO;;;;SFVRVRN010;PLANTAPALTAHASS/ZU;76524270-3;2228.000 ;0.0000000000000000E+00;0.0000000000000000E+00;9357600.00 ;9697.50 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76524270-3;01;;AGRICOLA ALICURA SPA;4.2000000000000000E+03
0420001244000010;VN01;S106;HN18;VN01;;AGRICOLA ALICURA SPA;;76524270-3;76524270-3;0420001244;000010;20240315;PLANT_PALTA_PRTER;PLANTA PALTA PRODUCTO TERMINADO;;;;SFVRVRN010;PLANT_PALTA_PRTER;76524270-3;1770.000 ;0.0000000000000000E+00;0.0000000000000000E+00;7434000.00 ;7575.97 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76524270-3;01;;AGRICOLA ALICURA SPA;4.2000000000000000E+03
0420001238000010;VN01;S106;HN17;VN01;;HUERTOS DE UCUQUER SPA;;76079419-8;76079419-8;0420001238;000010;20240208;SUNNY_5_SC;SUNNY 5 SC;;;;PIOP010000;VENTADEINSUMOS;76079419-8;30.000 ;0.0000000000000000E+00;0.0000000000000000E+00;3614400.00 ;3900.00 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76079419-8;01;;HUERTOS DE UCUQUER SPA;1.2048000000000000E+05
0420001237000010;VN05;S106;HN51;VN05;;VALLES DEL NORTE SPA;;76062149-8;76062149-8;0420001237;000010;20240207;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;CHOP010000;DISTMO012024;76062149-8;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;263547.00 ;282.58 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76062149-8;01;;VALLES DEL NORTE SPA;2.6354700000000000E+05
0420001231000010;VN01;S106;HN17;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001231;000010;20240123;UREA_GRANULADA;UREA GRANULADA;;;;SICT01000V;INSUMOS;77080860-K;2500.000 ;0.0000000000000000E+00;0.0000000000000000E+00;712500.00 ;797.81 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;2.8500000000000000E+02
0420001230000010;VN01;S106;HN14;VN01;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0420001230;000010;20240110;NCC_GRANEL_HSJF;NUEZCC GRANEL HSJF;NUEZCC;;;LONZCH2012;FLETEBAIKALONGAVI;76100265-1;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;19231871.00 ;21741.00 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;1.9231871000000000E+07
0420001226000010;VN01;S106;HN17;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001226;000010;20240108;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SICT01000V;SERVICIOMODICIEMBR;77080860-K;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;517168.00 ;584.64 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;5.1716800000000000E+05
0420001225000010;VN05;S106;HN51;VN05;;VALLES DEL NORTE SPA;;76062149-8;76062149-8;0420001225;000010;20240108;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;CHOP010000;DISTMO122023;76062149-8;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;2421607.00 ;2737.55 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76062149-8;01;;VALLES DEL NORTE SPA;2.4216070000000000E+06
0420001224000010;VN05;S106;HN51;VN05;;AGRICOLA EL SOBRANTE SA;;77068740-3;77068740-3;0420001224;000010;20240108;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;CHOP010000;DISTMO122023;77068740-3;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;178059.00 ;201.29 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77068740-3;01;;AGRICOLA EL SOBRANTE SA;1.7805900000000000E+05
0420001223000010;VN04;S106;HN41;VN04;;VALLES DEL NORTE SPA;;76062149-8;76062149-8;0420001223;000010;20240108;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SOOP010000;DISTMO122023;76062149-8;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;1030034.00 ;1164.42 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76062149-8;01;;VALLES DEL NORTE SPA;1.0300340000000000E+06
0420001222000010;VN04;S106;HN41;VN04;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001222;000010;20240108;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SOOP010000;DISTMO122023;77080860-K;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;242361.00 ;273.98 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;2.4236100000000000E+05
0420001219000010;VN01;S106;HN17;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001219;000010;20240102;FERTIMAR;FERTIMAR;;;;SICT01000V;INSUMOS;77080860-K;15.000 ;0.0000000000000000E+00;0.0000000000000000E+00;331721.00 ;375.00 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;2.2115000000000000E+04
0420001218000010;VN01;S106;HN17;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001218;000010;20231226;FERTIMAR;FERTIMAR;;;;SICT01000V;INSUMOS;77080860-K;10.000 ;0.0000000000000000E+00;0.0000000000000000E+00;218238.00 ;250.00 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;2.1824000000000000E+04
0420001217000010;VN05;S106;HN51;VN05;;VALLES DEL NORTE SPA;;76062149-8;76062149-8;0420001217;000010;20231226;SANMITE_WP;SANMITE WP;;;;CHOP010000;VENTAINSUMOS;76062149-8;2.000 ;0.0000000000000000E+00;0.0000000000000000E+00;94752.00 ;109.16 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76062149-8;01;;VALLES DEL NORTE SPA;4.7376000000000000E+04
0420001216000010;VN01;S106;HN12;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001216;000010;20231222;ABAMITE_ME;ABAMITE ME;;;;SACT010000;INSUMOS;77080860-K;63.000 ;0.0000000000000000E+00;0.0000000000000000E+00;3014809.00 ;3438.54 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;4.7854000000000000E+04
0420001215000010;VN01;S106;HN17;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001215;000010;20231222;ELF_PURE_SPRAY_15E;ACEITE EMULSIBLE ELF PURE SPRAY 15 E;;;;SICT01000V;INSUMOS;77080860-K;207.000 ;0.0000000000000000E+00;0.0000000000000000E+00;754648.00 ;869.40 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;3.6460000000000000E+03
0420001213000010;VN01;S106;HN17;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001213;000010;20231207;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SICT01000V;SERVICIOMONOVIEMBR;77080860-K;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;2335112.00 ;2690.66 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;2.3351120000000000E+06
0420001211000010;VN05;S106;HN51;VN05;;VALLES DEL NORTE SPA;;76062149-8;76062149-8;0420001211;000010;20231207;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;CHOP010000;DISTMO11-2023;76062149-8;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;1043578.00 ;1202.47 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76062149-8;01;;VALLES DEL NORTE SPA;1.0435780000000000E+06
0420001210000010;VN04;S106;HN41;VN04;;VALLES DEL NORTE SPA;;76062149-8;76062149-8;0420001210;000010;20231207;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SOOP010000;DISTMO11-2023;76062149-8;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;937824.00 ;1080.62 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76062149-8;01;;VALLES DEL NORTE SPA;9.3782400000000000E+05
0420001209000010;VN04;S106;HN41;VN04;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001209;000010;20231207;ADMINIST_AFECTO;SERVICIOS ADMINISTRATIVOS AFECTO;;;;SOOP010000;DISTMONOVIEMBRE;77080860-K;1.000 ;0.0000000000000000E+00;0.0000000000000000E+00;165498.00 ;190.70 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;1.6549800000000000E+05
0420001208000010;VN04;S106;HN41;VN04;;VALLES DEL NORTE SPA;;76062149-8;76062149-8;0420001208;000010;20231205;NITRATO_POTASIO;NITRATO DE POTASIO;;;;SOOP010000;NITRATODEPOTASIO;76062149-8;1150.000 ;0.0000000000000000E+00;0.0000000000000000E+00;839440.00 ;943.00 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76062149-8;01;;VALLES DEL NORTE SPA;7.3000000000000000E+02
0420001206000080;VS05;S106;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0420001206;000080;20231205;PL_GRANEL_HSJF;PALTA GRANEL HSJF;PALTA;;;ALPLHSSU17;PALTAS;76100265-1;144732.990 ;0.0000000000000000E+00;0.0000000000000000E+00;125607973.00 ;144732.99 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;8.6800000000000000E+02
0420001206000070;VS05;S106;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0420001206;000070;20231205;PL_GRANEL_HSJF;PALTA GRANEL HSJF;PALTA;;;ALPLHSIS19;PALTAS;76100265-1;9699.650 ;0.0000000000000000E+00;0.0000000000000000E+00;8417938.00 ;9699.65 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;8.6800000000000000E+02
0420001206000060;VS05;S106;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0420001206;000060;20231205;PL_GRANEL_HSJF;PALTA GRANEL HSJF;PALTA;;;ALPLHSNO20;PALTAS;76100265-1;7214.510 ;0.0000000000000000E+00;0.0000000000000000E+00;6261185.00 ;7214.51 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;8.6800000000000000E+02
0420001206000050;VS05;S106;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0420001206;000050;20231205;PL_GRANEL_HSJF;PALTA GRANEL HSJF;PALTA;;;ALPLHSIS19;PALTAS;76100265-1;3234.880 ;0.0000000000000000E+00;0.0000000000000000E+00;2807423.00 ;3234.88 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;8.6800000000000000E+02
0420001206000040;VS05;S106;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0420001206;000040;20231205;PL_GRANEL_HSJF;PALTA GRANEL HSJF;PALTA;;;ALPLHSIS19;PALTAS;76100265-1;3661.730 ;0.0000000000000000E+00;0.0000000000000000E+00;3177869.00 ;3661.73 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;8.6800000000000000E+02
0420001206000030;VS05;S106;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0420001206;000030;20231205;PL_GRANEL_HSJF;PALTA GRANEL HSJF;PALTA;;;ALPLHSIS19;PALTAS;76100265-1;6027.920 ;0.0000000000000000E+00;0.0000000000000000E+00;5231391.00 ;6027.92 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;8.6800000000000000E+02
0420001206000020;VS05;S106;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0420001206;000020;20231205;PL_GRANEL_HSJF;PALTA GRANEL HSJF;PALTA;;;ALPLHSNO17;PALTAS;76100265-1;34803.970 ;0.0000000000000000E+00;0.0000000000000000E+00;30204973.00 ;34803.97 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;8.6800000000000000E+02
0420001206000010;VS05;S106;HS51;VS05;;EXPORTADORA BAIKA S.A.;;76100265-1;76100265-1;0420001206;000010;20231205;PL_GRANEL_HSJF;PALTA GRANEL HSJF;PALTA;;;ALPLHSIS19;PALTAS;76100265-1;109507.160 ;0.0000000000000000E+00;0.0000000000000000E+00;95036884.00 ;109507.16 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76100265-1;01;;EXPORTADORA BAIKA S.A.;8.6800000000000000E+02
0420001205000010;VN01;S106;HN17;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001205;000010;20231201;GIBERPLUS2;GIBERPLUS2;;;;SICT01000V;INSUMOS;77080860-K;10.000 ;0.0000000000000000E+00;0.0000000000000000E+00;100845.00 ;116.20 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;1.0085000000000000E+04
0420001202000010;VN01;S106;HN14;VN01;;AGRICOLA ALICURA SPA;;76524270-3;76524270-3;0420001202;000010;20231128;IBICARBOX_POTASIO;IBICARBOX_POTASIO;;;;LOOP010000;INSUMOS;76524270-3;500.000 ;0.0000000000000000E+00;0.0000000000000000E+00;2267278.00 ;2600.00 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;76524270-3;01;;AGRICOLA ALICURA SPA;4.5350000000000000E+03
0420001201000030;VN01;S106;HN11;VN01;;FRUCHAC SPA;;78524410-9;78524410-9;0420001201;000030;20231128;PL_GRANEL_HSJF;PALTA GRANEL HSJF;PALTA;;;PIPLHS2012;PALTAS;78524410-9;7300.000 ;0.0000000000000000E+00;0.0000000000000000E+00;9300200.00 ;10673.08 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;78524410-9;01;;FRUCHAC SPA;1.2740000000000000E+03
0420001201000020;VN01;S106;HN11;VN01;;FRUCHAC SPA;;78524410-9;78524410-9;0420001201;000020;20231128;PL_GRANEL_HSJF;PALTA GRANEL HSJF;PALTA;;;PIPLHS2012;PALTAS;78524410-9;9240.000 ;0.0000000000000000E+00;0.0000000000000000E+00;11771760.00 ;13509.49 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;78524410-9;01;;FRUCHAC SPA;1.2740000000000000E+03
0420001201000010;VN01;S106;HN11;VN01;;FRUCHAC SPA;;78524410-9;78524410-9;0420001201;000010;20231128;PL_GRANEL_HSJF;PALTA GRANEL HSJF;PALTA;;;PIPLHS2012;PALTAS;78524410-9;9180.000 ;0.0000000000000000E+00;0.0000000000000000E+00;11695320.00 ;13421.76 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;78524410-9;01;;FRUCHAC SPA;1.2740000000000000E+03
0420001200000010;VN01;S106;HN12;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001200;000010;20231128;ACIDO_FOSFORICO;ACIDO FOSFORICO 85%;;;;SAOP010000;INSUMO;77080860-K;280.000 ;0.0000000000000000E+00;0.0000000000000000E+00;423640.00 ;484.24 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;1.5130000000000000E+03
0420001199000010;VN01;S106;HN12;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001199;000010;20231128;ACIDO_FOSFORICO;ACIDO FOSFORICO 85%;;;;SAOP010000;INSUMO;77080860-K;237.000 ;0.0000000000000000E+00;0.0000000000000000E+00;358581.00 ;410.42 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;1.5130000000000000E+03
0420001198000010;VN01;S106;HN17;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001198;000010;20231128;UREA_GRANULADA;UREA GRANULADA;;;;SICT01000V;INSUMO;77080860-K;2000.000 ;0.0000000000000000E+00;0.0000000000000000E+00;570000.00 ;652.40 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;2.8500000000000000E+02
0420001197000010;VN01;S106;HN12;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001197;000010;20231128;ABAMITE_ME;ABAMITE ME;;;;SAOP010000;INSUMO;77080860-K;10.000 ;0.0000000000000000E+00;0.0000000000000000E+00;93469.00 ;105.00 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;9.3470000000000000E+03
0420001196000010;VN01;S106;HN12;VN01;;AGRICOLA CHALACO S.A.;;77080860-K;77080860-K;0420001196;000010;20231128;NATURQUEL_FE;NATURQUEL - FE;;;;SACT010000;INSUMO;77080860-K;90.000 ;0.0000000000000000E+00;0.0000000000000000E+00;841220.00 ;945.00 ;0.0000000000000000E+00;0.0000000000000000E+00;0.000 ;0.000 ;0.0000000000000000E+00;0.0000000000000000E+00;0.00 ;0.00 ;0.0000000000000000E+00;77080860-K;01;;AGRICOLA CHALACO S.A.;9.3470000000000000E+03
